job_id,title,company_name,location,department,salary_range,company_profile,description,requirements,benefits,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent,label,source,source_url,is_indian_market
india_scam_911,Urgent Hiring - Senior Data Engineer,Emeritus,Remote,Recruitment,5-10 LPA,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for Senior Data Engineer. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Remote and the expected package is 5-10 LPA.,"WhatsApp and Telegram communication only; no official company email required. python, sql, nosql",,0,0,0,Full-time,2 - 7 years,bachelor master,Data Science and Analytics,Data Analyst,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_912,Urgent Hiring - Get Hired by the top Mnc's in Kolkata with Attractive Salary.,Confidential Placement Partner,Kolkata,Voice,"1,50,000 - 3,00,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Government and private sector hiring drive for Get Hired by the top Mnc's in Kolkata with Attractive Salary. in Kolkata. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around 1,50,000 - 3,00,000 PA..","Interview confirmation depends on a refundable document verification charge. PR, international bpo, chat process, Aviation, back office, web chat, Guest Relations, Public Speaking, bcom, fresher, inbound process, outbound, uk process, icse, communication skills, cbse",,0,0,0,Full-time,0 - 3 yrs,Any Graduate,"BPO, Call Centre, ITeS","ITES , BPO , KPO , LPO , Customer Service , Operations",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_913,Urgent Hiring - E-commerce | Data Entry Operator | MIS Executive | Computer Typist,OSC Data Solution,Pune,Recruitment,"₹ 2,00,000 - 3,00,000 P.A.",Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for E-commerce | Data Entry Operator | MIS Executive | Computer Typist in Pune. Selected applicants can start immediately after a short WhatsApp screening. Compensation is ₹ 2,00,000 - 3,00,000 P.A.. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. excel",,0,0,0,Full-time,0 - 4 years,bachelor,Data Science and Analytics,Data Analyst,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_914,Urgent Hiring - Back Office Executive,Confidential Placement Partner,Pune,Recruitment,4-8 LPA,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Back Office Executive across Pune. The company guarantees fast joining, flexible work from home, and salary up to 4-8 LPA. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Head, Operations, Operation, Operations, Head, Head, Operation, Head, Operations, Head, Head, Head, Head, Head, Head, Operations, Head, Operations, Operations, Head, Operations, Head, Head, Operations, Head, Operation, Operations, Head, Head, Operations, Operation, Head, Operations, Operations, HEAD, Operations, Head, Head, Operations, Operation, Head, Head, Operations, Operations, Head, Head, Operations, Head, Operations, Head, Operations, Head, Operations, Head, Head, Operations, Head, Operations, Operations, Head, Operations, Head, Head, Operations, Operation, Head, Head, Operations, Head, Operations, Head, Operations, Head, Operation, Head, Operations, head, operation, Head, Operations, Head, operation, Head, Operation, Operation, Head, Head, Operations, Head, Operations, Head, Operation, Head, Operations, Head, Operations, Head, Operations",,0,0,0,Full-time,0-5 years,Any Graduate,Staffing and Recruiting,Operations,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_915,Urgent Hiring - Market Research Analyst - Marketing,Seven Consultancy (HR Solution),Surat,Recruitment,5-10 LPA,Fast-track recruiting partner claiming India-wide urgent openings.,Immediate openings for Market Research Analyst - Marketing. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Surat and the expected package is 5-10 LPA.,"WhatsApp and Telegram communication only; no official company email required. python, sql, excel",,0,0,0,Full-time,1 - 3 years,bachelor master,Data Science and Analytics,Data Analyst,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_916,Urgent Hiring - Guest Service Associate-food & Beverage Service,Confidential Placement Partner,Hyderabad (Masab Tank),Food & Beverage,"1,25,000 - 1,50,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Government and private sector hiring drive for Guest Service Associate-food & Beverage Service in Hyderabad (Masab Tank). No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around 1,25,000 - 1,50,000 PA..","Interview confirmation depends on a refundable document verification charge. Food, Beverage",,0,0,0,Full-time,1 - 2 yrs,Any Graduate,"Travel , Hotels , Restaurants , Airlines , Railways","Hotels , Restaurants",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_917,Urgent Hiring - Lead Data Scientist,Tanishi Consultants,"Bhubaneswar, Kolkata( Salt Lake )",Recruitment,"₹ 8,00,000 - 15,00,000 P.A.",Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Lead Data Scientist in Bhubaneswar, Kolkata( Salt Lake ). Selected applicants can start immediately after a short WhatsApp screening. Compensation is ₹ 8,00,000 - 15,00,000 P.A.. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. python, powerbi, tableau",,0,0,0,Full-time,4 - 7 years,bachelor master,Data Science and Analytics,Data Scientist,1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_918,Urgent Hiring - Director for User Growth - Full Stack ( Java _ React JS ),Confidential Placement Partner,"Delhi, Gurgaon",Senior Management,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Director for User Growth - Full Stack ( Java _ React JS ) across Delhi, Gurgaon. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Maven, Java, Spring, Javascript, MySQL, NoSQL, GIT, Spark, RDBMS, Server Side",,0,0,0,Full-time,8 - 12 yrs,Any Graduate,"Internet, Ecommerce","IT Software - eCommerce , Internet Technologies",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_919,Urgent Hiring - Advance java Spring Hibernate Developer Walk in Drive on 20th July,Confidential Placement Partner,"Gurgaon, Noida",Programming & Design,"4,00,000 - 9,00,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Immediate openings for Advance java Spring Hibernate Developer Walk in Drive on 20th July. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Gurgaon, Noida and the expected package is 4,00,000 - 9,00,000 PA..","WhatsApp and Telegram communication only; no official company email required. spring, css, java, jsp, servlets, Javascript, J2Ee, html, hibernate",,0,0,0,Full-time,2 - 4 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Application Programming , Maintenance",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_920,Urgent Hiring - Grab the Opportunity For the Position of Office Manager in Chennai,Confidential Placement Partner,Chennai,Recruitment,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,Government and private sector hiring drive for Grab the Opportunity For the Position of Office Manager in Chennai in Chennai. No hard skills test is required. Shortlisted applicants should send bank details and a training fee to reserve their batch. Salary offer ranges around Not Disclosed by Recruiter.,"Interview confirmation depends on a refundable document verification charge. Receptionist, Ticketing, secretary, Personal Assistance, front office, Receptionist Activities, hotel booking, international ticketing, Office Management, Travel Booking",,0,0,0,Full-time,1 - 3 yrs,Any Graduate,"Advertising, PR, MR, Event Management","Executive Assistant , Front Office , Data Entry",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_921,Urgent Hiring - Telecaller-urgent Opening For Telecaller at Greater Noida Location,Confidential Placement Partner,Greater Noida,Sales Support,"50,000 - 1,25,000 PA.",Fast-track recruiting partner claiming India-wide urgent openings.,"Urgent hiring for Telecaller-urgent Opening For Telecaller at Greater Noida Location in Greater Noida. Selected applicants can start immediately after a short WhatsApp screening. Compensation is 50,000 - 1,25,000 PA.. To confirm the interview slot, share Aadhaar, PAN, and a refundable registration fee over UPI today.","Share Aadhaar, PAN, and bank account details before onboarding. Sales, Customer Experience, Telecalling, Telemarketing, Value Added Services, Outbound Calling",,0,0,0,Full-time,0 - 5 yrs,Any Graduate,"BPO, Call Centre, ITeS","Sales , Retail , Business Development",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_922,Urgent Hiring - Incident Manager,Confidential Placement Partner,Bengaluru,Admin/Maintenance/Security/Datawarehousing,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Premium placement partner is onboarding candidates for Incident Manager across Bengaluru. The company guarantees fast joining, flexible work from home, and salary up to Not Disclosed by Recruiter. Candidates must pay the document verification charge before the final HR round.","Pay the registration fee by UPI to activate the joining workflow. Basic, Change management, Ticketing, Usage, Relationship, Problem management, Incident management, Routing, Troubleshooting, ITIL",,0,0,0,Full-time,9 - 13 yrs,Any Graduate,"IT-Software, Software Services","IT Software - Network Administration , Security",1,1,synthetic_india_scam,local_rule_based_generation,True
india_scam_923,"Urgent Hiring - Lead Solution Advisor/senior Solution Advisor-eai(s4 Hana,oracle Cloud",Confidential Placement Partner,Hyderabad,System Design/Implementation/ERP/CRM,Not Disclosed by Recruiter,Fast-track recruiting partner claiming India-wide urgent openings.,"Immediate openings for Lead Solution Advisor/senior Solution Advisor-eai(s4 Hana,oracle Cloud. Interview rounds are handled only on Telegram for faster processing. The recruiter will share the offer letter once the security deposit is paid. Preferred location is Hyderabad and the expected package is Not Disclosed by Recruiter.","WhatsApp and Telegram communication only; no official company email required. application security, sap ecc, sap grc, access control, team development, sap fiori, bi, srm, crm, scm, SAP Security",,0,0,0,Full-time,5 - 8 Years,Any Graduate,IT-Software / Software Services,"IT Software - ERP , CRM",1,1,synthetic_india_scam,local_rule_based_generation,True
